cond,trial,method,rec_n,rec_d,recovery_rate,rel_err,r2,mse,nmse,lambda1,lambda2
100,14,HPP_sparseho,2,4,0.4999999999875,0.9845664929150181,-0.1898220356795235,13.305769221776378,0.9709477010914696,0.012505459449358236,0.001389495494373137
100,14,EN_manual,3,4,0.74999999998125,0.9933315217611332,-0.2123979287197293,13.558235232457488,0.9893706339252492,0.012505459449358236,0.001389495494373137
100,14,Ridge,4,4,0.999999999975,0.9930728811845035,-0.21171364889540434,13.550582937280094,0.9888122311537353,0.012505459449358236,0.001389495494373137
300,0,sparseho_EN,4,4,0.999999999975,1.001323993390905,-0.18482527579651165,3.1629838640098926,0.9915146391383263,0.0054948620669267945,0.0006105402296585326
300,0,HPP_sparseho,4,4,0.999999999975,1.0001375974151383,-0.18508730404450113,3.1636833689387935,0.9917339160638415,0.0054948620669267945,0.0006105402296585326
300,0,EN_manual,4,4,0.999999999975,1.0000353188026372,-0.18959651199037397,3.1757210526915083,0.9955074224032013,0.0054948620669267945,0.0006105402296585326
300,0,Ridge,4,4,0.999999999975,0.9999382660235845,-0.18888647930727953,3.1738255648373705,0.9949132353834472,0.0054948620669267945,0.0006105402296585326
300,1,sparseho_EN,2,4,0.4999999999875,0.9957979703311405,-0.1536229099217663,4.774191492256038,0.9877715509455727,0.02846049894151541,0.0031622776601683785
300,1,HPP_sparseho,2,4,0.4999999999875,0.9777180380097872,-0.15511272383145758,4.780356987784533,0.9890471807753372,0.02846049894151541,0.0031622776601683785
300,1,EN_manual,2,4,0.4999999999875,0.9980418900019274,-0.1606426026587584,4.803242022593955,0.993782052923598,0.02846049894151541,0.0031622776601683785
300,1,Ridge,3,4,0.74999999998125,0.9960134186214898,-0.16170581771009496,4.807642067191607,0.9946924141614122,0.02846049894151541,0.0031622776601683785
300,2,sparseho_EN,1,4,0.24999999999375,0.9989085147827504,-0.18322888454470876,3.8623162593498295,0.9958726072869413,0.0018778870566958088,0.0008048087385839183
300,2,HPP_sparseho,3,4,0.74999999998125,0.9981935600288065,-0.18142997024698815,3.8564442120798406,0.9943585388802644,0.0018778870566958088,0.0008048087385839183
300,2,EN_manual,2,4,0.4999999999875,0.99876699728911,-0.18275854629693766,3.860780973078941,0.9954767439140702,0.0018778870566958088,0.0008048087385839183
300,2,Ridge,3,4,0.74999999998125,0.9984807774331083,-0.18280954720889597,3.8609474511408535,0.995519669177161,0.0018778870566958088,0.0008048087385839183
300,3,sparseho_EN,2,4,0.4999999999875,0.9954884459307781,-0.13872119619152423,5.687354464165649,0.9804096784305993,0.012505459449358236,0.001389495494373137
300,3,HPP_sparseho,2,4,0.4999999999875,0.9964368223104106,-0.14353780116169368,5.711411046119893,0.9845566514962845,0.012505459449358236,0.001389495494373137
300,3,EN_manual,4,4,0.999999999975,1.0016687127046167,-0.15278378506555979,5.757590205695677,0.9925172059641221,0.012505459449358236,0.001389495494373137
300,3,Ridge,4,4,0.999999999975,1.0022647213525337,-0.15433506311041056,5.765338079488711,0.9938528164842346,0.012505459449358236,0.001389495494373137
300,4,sparseho_EN,2,4,0.4999999999875,0.997474232763427,-0.24079597518070073,13.307334577379283,0.9949972659736545,0.02846049894151541,0.0031622776601683785
300,4,HPP_sparseho,3,4,0.74999999998125,0.9956987687283106,-0.23732443638049694,13.270102889626637,0.9922134306904836,0.02846049894151541,0.0031622776601683785
300,4,EN_manual,2,4,0.4999999999875,0.9980478281078073,-0.24238301355382008,13.324355305235176,0.9962699158482795,0.02846049894151541,0.0031622776601683785
300,4,Ridge,4,4,0.999999999975,0.9977677298633052,-0.24190729762783314,13.319253329473227,0.9958884381072124,0.02846049894151541,0.0031622776601683785
300,5,sparseho_EN,3,4,0.74999999998125,0.9929805690664619,-0.16671144498977863,5.21997103904612,0.9912208980786734,0.0013894954943731374,0.012505459449358236
300,5,HPP_sparseho,3,4,0.74999999998125,0.9919907707017022,-0.16413778814477875,5.208456268831914,0.9890343570447254,0.0013894954943731374,0.012505459449358236
300,5,EN_manual,3,4,0.74999999998125,0.994961463643021,-0.16926244719141015,5.231384450365811,0.9933881920605406,0.0013894954943731374,0.012505459449358236
300,5,Ridge,3,4,0.74999999998125,0.9955690000268427,-0.17011980777982427,5.235220358088119,0.9941165930169851,0.0013894954943731374,0.012505459449358236
300,6,sparseho_EN,3,4,0.74999999998125,0.9909507229333241,-0.20073576238562185,9.184750337365418,0.9789793730377696,1e-05,9e-05
300,6,HPP_sparseho,2,4,0.4999999999875,0.9965907104521918,-0.21379964892033043,9.284679514138311,0.9896305719524882,1e-05,9e-05
300,6,EN_manual,2,4,0.4999999999875,0.9984729757966003,-0.22167271694203805,9.34490272596704,0.9960496122086572,1e-05,9e-05
300,6,Ridge,2,4,0.4999999999875,0.9986318389901596,-0.2220071712675149,9.347461056929594,0.9963222982534324,1e-05,9e-05
300,7,sparseho_EN,2,4,0.4999999999875,0.9955828611015809,-0.2305518730352789,5.655332335177919,0.9895489052547936,0.022135943621178652,0.00948683298050514
300,7,HPP_sparseho,2,4,0.4999999999875,0.9931979957479561,-0.2224226889447174,5.617972481722437,0.9830118177953369,0.022135943621178652,0.00948683298050514
300,7,EN_manual,2,4,0.4999999999875,0.997807714667583,-0.2370246424872262,5.685079689338177,0.9947539860526816,0.022135943621178652,0.00948683298050514
300,7,Ridge,4,4,0.999999999975,0.997680520727874,-0.2371250346061351,5.685541068341129,0.9948347164254024,0.022135943621178652,0.00948683298050514
300,8,sparseho_EN,2,4,0.4999999999875,0.9942660447279752,-0.17286834005686602,9.377903747413876,0.9812941365976149,0.012505459449358236,0.001389495494373137
300,8,HPP_sparseho,2,4,0.4999999999875,0.9942083284381595,-0.17263618597935904,9.376047512984934,0.9810999021492421,0.012505459449358236,0.001389495494373137
300,8,EN_manual,2,4,0.4999999999875,0.997730479469517,-0.18631593317523687,9.485426671847453,0.9925452240621874,0.012505459449358236,0.001389495494373137
300,8,Ridge,2,4,0.4999999999875,0.9978816674839615,-0.1866247129559846,9.48789558243537,0.9928035683093627,0.012505459449358236,0.001389495494373137
300,9,sparseho_EN,2,4,0.4999999999875,0.9982539972047801,-0.18910510365977262,9.305879574207742,0.9944428972989481,0.0013894954943731374,0.012505459449358236
300,9,HPP_sparseho,2,4,0.4999999999875,0.9974833413712805,-0.1843974643985924,9.2690378148809,0.9905059211545201,0.0013894954943731374,0.012505459449358236
300,9,EN_manual,2,4,0.4999999999875,0.9984571662560784,-0.1912983252393543,9.32304362121782,0.9962770779910544,0.0013894954943731374,0.012505459449358236
300,9,Ridge,2,4,0.4999999999875,0.9988801372447782,-0.19137295514026675,9.323627671247031,0.9963394906193916,0.0013894954943731374,0.012505459449358236
300,10,sparseho_EN,4,4,0.999999999975,0.9810960478987288,-0.16270392466296668,9.247313017311251,0.9607215581752531,9e-05,9.999999999999997e-06
300,10,HPP_sparseho,2,4,0.4999999999875,0.9954253185364065,-0.1981973374338153,9.529602163311862,0.9900491334064552,9e-05,9.999999999999997e-06
300,10,EN_manual,2,4,0.4999999999875,0.9986515151674197,-0.2086012109641926,9.612347110746185,0.9986456689277914,9e-05,9.999999999999997e-06
300,10,Ridge,3,4,0.74999999998125,0.9985996483977555,-0.20793180972652436,9.607023173458636,0.9980925545996675,9e-05,9.999999999999997e-06
300,11,sparseho_EN,4,4,0.999999999975,0.9969869761671283,-0.22689821760910478,13.339342143012502,0.9939177516569606,0.0031622776601683794,0.02846049894151541
300,11,HPP_sparseho,3,4,0.74999999998125,0.9939745896489098,-0.2186484155027444,13.249646900710056,0.9872345365022858,0.0031622776601683794,0.02846049894151541
300,11,EN_manual,3,4,0.74999999998125,0.9981521755564009,-0.23010247779520498,13.374180177923757,0.9965135424358393,0.0031622776601683794,0.02846049894151541
300,11,Ridge,4,4,0.999999999975,0.9978216039085042,-0.2292901628160453,13.365348355300345,0.9958554811018707,0.0031622776601683794,0.02846049894151541
300,12,sparseho_EN,2,4,0.4999999999875,0.9980691596374686,-0.11108996877308797,4.828430248442636,0.9961102577078188,0.00972646846061196,0.004168486483119412
300,12,HPP_sparseho,3,4,0.74999999998125,1.0009179353504036,-0.11223835117318792,4.833420739287896,0.99713980123774,0.00972646846061196,0.004168486483119412
300,12,EN_manual,3,4,0.74999999998125,1.00040923851111,-0.11333119250946422,4.838169867003135,0.9981195512991269,0.00972646846061196,0.004168486483119412
300,12,Ridge,4,4,0.999999999975,1.0009098491857316,-0.11300337895712786,4.836745297511523,0.9978256611090657,0.00972646846061196,0.004168486483119412
300,13,sparseho_EN,1,4,0.24999999999375,0.9990153417718073,-0.14143432608835038,2.9693010434899345,0.993639110946738,0.14741043362586584,0.016378937069540644
300,13,HPP_sparseho,1,4,0.24999999999375,0.9977557458616859,-0.13330889560294823,2.9481637352211427,0.9865657775634297,0.14741043362586584,0.016378937069540644
300,13,EN_manual,2,4,0.4999999999875,0.9988191124331818,-0.14307000292739214,2.97355605565662,0.9950629970547642,0.14741043362586584,0.016378937069540644
300,13,Ridge,2,4,0.4999999999875,0.9987021431027113,-0.14347648390306755,2.9746134659321357,0.9954168460551451,0.14741043362586584,0.016378937069540644
300,14,sparseho_EN,3,4,0.74999999998125,0.9895016315938641,-0.11454175022087298,1.1507182353059693,0.9647948359201322,0.0054948620669267945,0.0006105402296585326
300,14,HPP_sparseho,2,4,0.4999999999875,0.9921582276427008,-0.12136172912248111,1.1577595812985506,0.9706985002952456,0.0054948620669267945,0.0006105402296585326
300,14,EN_manual,2,4,0.4999999999875,0.9955218776860834,-0.14106568840917943,1.1781031038758223,0.9877550871509824,0.0054948620669267945,0.0006105402296585326
300,14,Ridge,3,4,0.74999999998125,0.9959742305324164,-0.14228556372545142,1.1793625746591787,0.9888110632105356,0.0054948620669267945,0.0006105402296585326
500,0,sparseho_EN,2,4,0.4999999999875,0.997674912653375,-0.1736227858594721,7.00525504729206,0.9918562643862209,0.0054948620669267945,0.0006105402296585326
500,0,HPP_sparseho,2,4,0.4999999999875,0.9979478610962732,-0.17622705794091975,7.020799726862782,0.994057196073363,0.0054948620669267945,0.0006105402296585326
500,0,EN_manual,3,4,0.74999999998125,0.9991597641777593,-0.1816903563609833,7.053409692597202,0.9986743582718483,0.0054948620669267945,0.0006105402296585326
500,0,Ridge,3,4,0.74999999998125,0.9989522854040889,-0.18120036310356902,7.050484964327611,0.9982602534268086,0.0054948620669267945,0.0006105402296585326
500,1,sparseho_EN,2,4,0.4999999999875,0.9942645769049071,-0.22287343231641743,6.061862153478233,0.9857552439381618,9e-05,9.999999999999997e-06
500,1,HPP_sparseho,3,4,0.74999999998125,0.9987830511586858,-0.23697638134922538,6.131771377716159,0.9971235962113395,9e-05,9.999999999999997e-06
500,1,EN_manual,2,4,0.4999999999875,0.9994394757338982,-0.23895269300697786,6.141568081549126,0.9987166961420456,9e-05,9.999999999999997e-06
500,1,Ridge,2,4,0.4999999999875,0.9994177683688846,-0.23888275566043915,6.1412213976300105,0.998660319820281,9e-05,9.999999999999997e-06
500,2,sparseho_EN,2,4,0.4999999999875,0.9990718962222996,-0.1190735520730084,4.014432606653964,0.9916073507870088,9e-05,9.999999999999997e-06
500,2,HPP_sparseho,2,4,0.4999999999875,0.995567540020042,-0.1266161404969699,4.0414899996659175,0.9982908132916014,9e-05,9.999999999999997e-06
500,2,EN_manual,2,4,0.4999999999875,0.9958780437841952,-0.1275422729645599,4.044812298159244,0.9991114561894373,9e-05,9.999999999999997e-06
500,2,Ridge,2,4,0.4999999999875,0.9954342865818808,-0.12778622694097552,4.045687429910532,0.9993276229961852,9e-05,9.999999999999997e-06
500,3,sparseho_EN,1,4,0.24999999999375,0.9952146903749541,-0.15242277304436858,5.309213656632565,0.9758030849995074,0.012505459449358236,0.001389495494373137
500,3,HPP_sparseho,2,4,0.4999999999875,0.994574167509026,-0.15529419959255542,5.322442323576882,0.9782344382750664,0.012505459449358236,0.001389495494373137
500,3,EN_manual,2,4,0.4999999999875,0.9973412863507143,-0.16922095515028546,5.3866029098904935,0.9900267868429161,0.012505459449358236,0.001389495494373137
500,3,Ridge,2,4,0.4999999999875,0.9972515463997691,-0.17055902739635997,5.392767410982096,0.9911597868635791,0.012505459449358236,0.001389495494373137
500,4,sparseho_EN,3,4,0.74999999998125,0.9972751595100915,-0.1777683464359756,4.696479033567132,0.9951370849829065,0.0006105402296585328,0.0054948620669267945
500,4,HPP_sparseho,3,4,0.74999999998125,0.9977813847402147,-0.17876320172752957,4.700446126953837,0.9959776725210355,0.0006105402296585328,0.0054948620669267945
500,4,EN_manual,3,4,0.74999999998125,0.9978199036251855,-0.1786665036132049,4.700060532734154,0.9958959689501223,0.0006105402296585328,0.0054948620669267945
500,4,Ridge,4,4,0.999999999975,0.9977302216173687,-0.17883687941580284,4.700739924727622,0.9960399253402408,0.0006105402296585328,0.0054948620669267945
500,5,sparseho_EN,2,4,0.4999999999875,0.9977461668878481,-0.17940311530072162,6.018932254067964,0.9914794076653118,0.06477171057010368,0.007196856730011519
500,5,HPP_sparseho,3,4,0.74999999998125,0.999195975740075,-0.18443323313297766,6.0446028140907,0.9957080366930895,0.06477171057010368,0.007196856730011519
500,5,EN_manual,4,4,0.999999999975,0.998974597722802,-0.18467710837624618,6.045847400058497,0.9959130533482121,0.06477171057010368,0.007196856730011519
500,5,Ridge,4,4,0.999999999975,0.9992656295599265,-0.18570275666201508,6.051081664296445,0.9967752769099905,0.06477171057010368,0.007196856730011519
500,6,sparseho_EN,4,4,0.999999999975,1.0000262270219498,-0.18096692161538352,8.517527993887704,0.9955046423228812,0.009486832980505138,0.022135943621178652
500,6,HPP_sparseho,4,4,0.999999999975,0.997760827907214,-0.17563851899321214,8.479097773983685,0.9910130266396227,0.009486832980505138,0.022135943621178652
500,6,EN_manual,4,4,0.999999999975,1.0005625143356707,-0.1828266908352707,8.530941270841213,0.9970723482917446,0.009486832980505138,0.022135943621178652
500,6,Ridge,4,4,0.999999999975,1.0001449596968284,-0.18255989566928155,8.529017054969156,0.9968474513692057,0.009486832980505138,0.022135943621178652
500,7,sparseho_EN,3,4,0.74999999998125,0.9953480591419601,-0.1722152326142965,10.044415320663404,0.9892823667446046,0.06477171057010368,0.007196856730011519
500,7,HPP_sparseho,4,4,0.999999999975,0.9807454499376939,-0.17287764795438454,10.050091389874503,0.9898414072664964,0.06477171057010368,0.007196856730011519
500,7,EN_manual,4,4,0.999999999975,0.9915261083312891,-0.17592108658679373,10.076169844390652,0.992409894767377,0.06477171057010368,0.007196856730011519
500,7,Ridge,4,4,0.999999999975,0.98982043848397,-0.1763263983533243,10.079642858223021,0.9927519546319025,0.06477171057010368,0.007196856730011519
500,8,sparseho_EN,4,4,0.999999999975,0.9997283649135846,-0.18141481514619762,6.372790034957797,0.9929893616106763,0.0006105402296585328,0.0054948620669267945
500,8,HPP_sparseho,4,4,0.999999999975,0.9978861026598389,-0.17630385705747553,6.345220495148983,0.9886935571695317,0.0006105402296585328,0.0054948620669267945
500,8,EN_manual,3,4,0.74999999998125,0.9997402030996426,-0.18651761756616847,6.400315581442774,0.9972783111417562,0.0006105402296585328,0.0054948620669267945
500,8,Ridge,3,4,0.74999999998125,1.000010901182269,-0.1862369625865956,6.398801671820047,0.9970424182060779,0.0006105402296585328,0.0054948620669267945
500,9,sparseho_EN,3,4,0.74999999998125,0.9935985886220078,-0.14761016027159335,4.530421927438442,0.9887283498215065,0.012505459449358236,0.001389495494373137
500,9,HPP_sparseho,3,4,0.74999999998125,0.9926209943659338,-0.14958215164490563,4.538206760012824,0.9904273272651498,0.012505459449358236,0.001389495494373137
500,9,EN_manual,3,4,0.74999999998125,0.9956360735702343,-0.15402768861114047,4.555756411321507,0.9942573982952422,0.012505459449358236,0.001389495494373137
500,9,Ridge,3,4,0.74999999998125,0.9956801144223595,-0.15459070744399073,4.55797904140462,0.9947424695335368,0.012505459449358236,0.001389495494373137
500,10,sparseho_EN,3,4,0.74999999998125,0.9935371785917395,-0.19625929964806144,8.519946514963042,0.992238932486334,0.0013894954943731374,0.012505459449358236
500,10,HPP_sparseho,3,4,0.74999999998125,0.9919719675628504,-0.19374469697180507,8.502037119972849,0.9901531918146835,0.0013894954943731374,0.012505459449358236
500,10,EN_manual,3,4,0.74999999998125,0.9961981931178949,-0.19886849306217447,8.538529600036634,0.994403131576474,0.0013894954943731374,0.012505459449358236
500,10,Ridge,3,4,0.74999999998125,0.9958102344837486,-0.19915879856427643,8.540597201393327,0.9946439258771622,0.0013894954943731374,0.012505459449358236
500,11,sparseho_EN,1,4,0.24999999999375,0.9980333816478422,-0.17690880346573445,6.087429228609188,0.9914478468363935,0.0024144262157517545,0.00026826957952797266
500,11,HPP_sparseho,2,4,0.4999999999875,0.9982701574942132,-0.17858333334428944,6.096090547223577,0.9928584990786639,0.0024144262157517545,0.00026826957952797266
500,11,EN_manual,3,4,0.74999999998125,0.999754563446781,-0.18426136882110633,6.12545955102478,0.9976417720316515,0.0024144262157517545,0.00026826957952797266
500,11,Ridge,4,4,0.999999999975,0.9996247796778264,-0.18446535028962252,6.126514622369206,0.9978136094647299,0.0024144262157517545,0.00026826957952797266
500,12,sparseho_EN,3,4,0.74999999998125,0.9984651420510411,-0.19879549387016504,9.28554553133242,0.9931257502262058,0.001060891771314228,0.00011787686347935863
500,12,HPP_sparseho,3,4,0.74999999998125,0.99906445937499,-0.20140827294726793,9.305783411110754,0.9952902713596194,0.001060891771314228,0.00011787686347935863
500,12,EN_manual,3,4,0.74999999998125,0.9996780620547715,-0.20539623955242003,9.336673121389882,0.9985940478142945,0.001060891771314228,0.00011787686347935863
500,12,Ridge,4,4,0.999999999975,1.0001843259409575,-0.20570650400882484,9.339076345919363,0.9988510821646996,0.001060891771314228,0.00011787686347935863
500,13,sparseho_EN,4,4,0.999999999975,0.9968732320863202,-0.1997614810176207,5.548027944609314,0.9904128087667233,0.00015538424037693637,0.0003625632275461849
500,13,HPP_sparseho,3,4,0.74999999998125,0.9956683399025239,-0.1992834234958567,5.545817274795487,0.9900181684149755,0.00015538424037693637,0.0003625632275461849
500,13,EN_manual,3,4,0.74999999998125,0.9972834094595873,-0.2048786770094626,5.571691270036882,0.9946370954566005,0.00015538424037693637,0.0003625632275461849
500,13,Ridge,4,4,0.999999999975,0.9980014744632895,-0.20565959410860524,5.575302446055629,0.9952817488396378,0.00015538424037693637,0.0003625632275461849
500,14,sparseho_EN,4,4,0.999999999975,0.9934648381322801,-0.2028008756949149,4.508084270743432,0.9888736669609447,3e-05,7e-05
500,14,HPP_sparseho,4,4,0.999999999975,0.9949163588516892,-0.20612285841493994,4.520535024937616,0.9916048099957668,3e-05,7e-05
500,14,EN_manual,2,4,0.4999999999875,0.9995109324538823,-0.21602051912301268,4.557631346911475,0.9997420970866766,3e-05,7e-05
500,14,Ridge,3,4,0.74999999998125,0.9993675591692415,-0.21544997512462594,4.55549295436715,0.999273028642142,3e-05,7e-05
1000,0,sparseho_EN,3,4,0.74999999998125,0.996759497837237,-0.16755864447285074,4.472562637143861,0.9924029636841912,0.06477171057010368,0.007196856730011519
1000,0,HPP_sparseho,4,4,0.999999999975,0.9927079116618899,-0.16496457795467956,4.462625556002488,0.9901980557655923,0.06477171057010368,0.007196856730011519
1000,0,EN_manual,3,4,0.74999999998125,0.9980372025859863,-0.17155786417010654,4.487882433438763,0.995802225467545,0.06477171057010368,0.007196856730011519
1000,0,Ridge,4,4,0.999999999975,0.9970350654268448,-0.1719473958519444,4.489374611030373,0.9961333200959261,0.06477171057010368,0.007196856730011519
1000,1,sparseho_EN,1,4,0.24999999999375,0.9998976274042761,-0.22133556463706583,4.358947600177763,0.999912924307329,0.33548343482834475,0.03727593720314941
1000,1,HPP_sparseho,4,4,0.999999999975,0.9977675665092568,-0.2163473080859295,4.341144508585071,0.9958290162155148,0.33548343482834475,0.03727593720314941
1000,1,EN_manual,3,4,0.74999999998125,0.9993513666581121,-0.22016970511290324,4.354786646610098,0.9989584298670697,0.33548343482834475,0.03727593720314941
1000,1,Ridge,4,4,0.999999999975,0.9990144143393584,-0.21938775239369246,4.351995856734206,0.9983182416560858,0.33548343482834475,0.03727593720314941
1000,2,sparseho_EN,4,4,0.999999999975,1.016443047749368,-0.10428861343924312,3.33423279691869,0.9927452561795396,0.00020482613334673098,2.2758459260747882e-05
1000,2,HPP_sparseho,2,4,0.4999999999875,1.0046608854576804,-0.11013554298796757,3.3518867182082643,0.9980015917987527,0.00020482613334673098,2.2758459260747882e-05
1000,2,EN_manual,3,4,0.74999999998125,1.0005393852346463,-0.11060944382878368,3.353317590270791,0.9984276242742253,0.00020482613334673098,2.2758459260747882e-05
1000,2,Ridge,4,4,0.999999999975,1.0014029994778761,-0.11104025781427751,3.354618368076813,0.9988149220650291,0.00020482613334673098,2.2758459260747882e-05
1000,3,sparseho_EN,2,4,0.4999999999875,0.999074959247689,-0.18247626966278907,2.717855464934767,0.998690571216727,5e-05,5e-05
1000,3,HPP_sparseho,4,4,0.999999999975,0.9985738380740474,-0.18226343411782686,2.7173662743574605,0.9985108155147087,5e-05,5e-05
1000,3,EN_manual,2,4,0.4999999999875,0.9998201576699579,-0.18328489199338782,2.719714038063607,0.9993735138837074,5e-05,5e-05
1000,3,Ridge,4,4,0.999999999975,0.9993372231357909,-0.18320024971131432,2.7195194925198187,0.9993020270799533,5e-05,5e-05
1000,4,sparseho_EN,1,4,0.24999999999375,0.9973992752261353,-0.23985174632701267,11.476094273867103,0.9943505630464559,2.275845926074789e-05,0.00020482613334673098
1000,4,HPP_sparseho,1,4,0.24999999999375,0.9976063554861905,-0.24030004135038618,11.48024370218866,0.9947100918451393,2.275845926074789e-05,0.00020482613334673098
1000,4,EN_manual,1,4,0.24999999999375,0.9989663346173313,-0.24400144515295574,11.514503974926733,0.9976785862365458,2.275845926074789e-05,0.00020482613334673098
1000,4,Ridge,3,4,0.74999999998125,0.999120147115687,-0.2444152052800017,11.518333747509473,0.9980104183418868,2.275845926074789e-05,0.00020482613334673098
1000,5,sparseho_EN,3,4,0.74999999998125,0.9947482331612696,-0.15019008450047777,5.800054676431355,0.9956834320805941,0.0024144262157517545,0.00026826957952797266
1000,5,HPP_sparseho,3,4,0.74999999998125,0.9954407914548639,-0.15182173785131647,5.808282602211081,0.9970959031410053,0.0024144262157517545,0.00026826957952797266
1000,5,EN_manual,4,4,0.999999999975,0.9986167110957679,-0.153530912159608,5.816901442325625,0.9985754816595794,0.0024144262157517545,0.00026826957952797266
1000,5,Ridge,4,4,0.999999999975,0.9981250829053349,-0.15347787500540222,5.816633992276784,0.9985295690609237,0.0024144262157517545,0.00026826957952797266
1000,6,sparseho_EN,1,4,0.24999999999375,0.9982962567373155,-0.20085894268979465,6.7338440418057015,0.9943690132777342,0.0054948620669267945,0.0006105402296585326
1000,6,HPP_sparseho,1,4,0.24999999999375,0.998289889007665,-0.20122427152037092,6.735892631595578,0.994671523136193,0.0054948620669267945,0.0006105402296585326
1000,6,EN_manual,1,4,0.24999999999375,0.999289218361195,-0.20493794249448438,6.756717126690937,0.9977466214769657,0.0054948620669267945,0.0006105402296585326
1000,6,Ridge,2,4,0.4999999999875,0.9992671864617345,-0.20534857498167836,6.759019757773542,0.9980866449439985,0.0054948620669267945,0.0006105402296585326
1000,7,sparseho_EN,2,4,0.4999999999875,0.9988517021810832,-0.21203663910265003,12.948016960987612,0.9964844206331042,0.14741043362586584,0.016378937069540644
1000,7,HPP_sparseho,4,4,0.999999999975,0.9987501925299792,-0.2105739558044093,12.9323913210167,0.9952818653043345,0.14741043362586584,0.016378937069540644
1000,7,EN_manual,3,4,0.74999999998125,0.9992291993070227,-0.21313387177117682,12.959738543276373,0.9973865181644181,0.14741043362586584,0.016378937069540644
1000,7,Ridge,3,4,0.74999999998125,0.999325596832712,-0.21335849784966787,12.962138192082648,0.9975711960697413,0.14741043362586584,0.016378937069540644
1000,8,sparseho_EN,4,4,0.999999999975,0.9975590138663568,-0.21556596044289256,8.755834947626957,0.9976794032543789,0.0013413478976398636,0.0013413478976398636
1000,8,HPP_sparseho,2,4,0.4999999999875,0.9980825935464999,-0.216650279846353,8.76364540138773,0.9985693616528417,0.0013413478976398636,0.0013413478976398636
1000,8,EN_manual,3,4,0.74999999998125,0.9993389575252324,-0.21771025206516303,8.771280480107432,0.9994393370265708,0.0013413478976398636,0.0013413478976398636
1000,8,Ridge,4,4,0.999999999975,0.9993392962415588,-0.21770532817453492,8.771245012864153,0.9994352957285882,0.0013413478976398636,0.0013413478976398636
1000,9,sparseho_EN,4,4,0.999999999975,0.9979212596514592,-0.180330534958131,3.388208873311599,0.9968188320241228,0.022135943621178652,0.00948683298050514
1000,9,HPP_sparseho,4,4,0.999999999975,0.9959540613430681,-0.18000743389512874,3.3872813925287018,0.996545965047705,0.022135943621178652,0.00948683298050514
1000,9,EN_manual,4,4,0.999999999975,0.9985146723592391,-0.18143539163559264,3.391380429996309,0.9977519112846882,0.022135943621178652,0.00948683298050514
1000,9,Ridge,4,4,0.999999999975,0.996237340929737,-0.18156227481495257,3.3917446556953386,0.9978590673218379,0.022135943621178652,0.00948683298050514
1000,10,sparseho_EN,3,4,0.74999999998125,0.9992597679181845,-0.20409017869880408,2.940247398634265,0.9981821251856002,0.035984283650057604,0.035984283650057604
1000,10,HPP_sparseho,3,4,0.74999999998125,0.9992608394572714,-0.20406672775807633,2.9401901341795837,0.998162684523873,0.035984283650057604,0.035984283650057604
1000,10,EN_manual,3,4,0.74999999998125,0.9993148575859289,-0.2042604089527038,2.9406630810059444,0.9983232448455845,0.035984283650057604,0.035984283650057604
1000,10,Ridge,3,4,0.74999999998125,0.9993573105312208,-0.2043824306574642,2.940961043738592,0.998424399963973,0.035984283650057604,0.035984283650057604
1000,11,sparseho_EN,3,4,0.74999999998125,0.9971892254982995,-0.21810262452636575,8.913934119250468,0.9944620580160408,0.0054948620669267945,0.0006105402296585326
1000,11,HPP_sparseho,3,4,0.74999999998125,0.9970222854171715,-0.2175934505394892,8.910208042906106,0.9940463670876394,0.0054948620669267945,0.0006105402296585326
1000,11,EN_manual,2,4,0.4999999999875,0.9993492568361544,-0.22332524825558342,8.952152675646719,0.9987258212141709,0.0054948620669267945,0.0006105402296585326
1000,11,Ridge,3,4,0.74999999998125,0.999107398867431,-0.2229710117575887,8.94956041392576,0.9984366216428644,0.0054948620669267945,0.0006105402296585326
1000,12,sparseho_EN,3,4,0.74999999998125,0.9983099647007336,-0.20096002912233413,6.3213560348945155,0.9967317225141645,0.00011787686347935866,0.001060891771314228
1000,12,HPP_sparseho,3,4,0.74999999998125,0.9983097384503309,-0.20134173902390695,6.3233651976737715,0.9970485210407345,0.00011787686347935866,0.001060891771314228
1000,12,EN_manual,4,4,0.999999999975,0.9981542306719922,-0.20133063977383925,6.323306775819841,0.9970393092648467,0.00011787686347935866,0.001060891771314228
1000,12,Ridge,4,4,0.999999999975,0.9981590922769734,-0.20157561362027243,6.324596216654664,0.9972426242778405,0.00011787686347935866,0.001060891771314228
1000,13,sparseho_EN,2,4,0.4999999999875,0.9986466251306637,-0.22871979378317464,7.6223175643065275,0.9974160903301931,0.0054948620669267945,0.0006105402296585326
1000,13,HPP_sparseho,3,4,0.74999999998125,0.9986950027617729,-0.22851572129466624,7.621051608210256,0.9972504340229846,0.0054948620669267945,0.0006105402296585326
1000,13,EN_manual,2,4,0.4999999999875,0.9990968489240759,-0.22972310582598032,7.628541573266953,0.9982305311654265,0.0054948620669267945,0.0006105402296585326
1000,13,Ridge,3,4,0.74999999998125,0.9991977521593151,-0.22980093779566269,7.629024400997553,0.9982937114440352,0.0054948620669267945,0.0006105402296585326
1000,14,sparseho_EN,2,4,0.4999999999875,0.9985865834555587,-0.1770103546158528,1.7540287927844413,0.9946368498765543,0.00035363059043807594,0.0008251380443555106
