src_type,sparsity,noise_level,run_id,method,track,m,n,n_zero_cols,mse,support_recall,support_precision,rel_err,smooth_err,corr,obs_mse,unobs_mse,obs_relerr,unobs_relerr,unobs_true_norm,unobs_est_norm
pure_sparse,0.6975097178206423,0.0,9,OMP,phits,8,12,5,0.10333403721461303,0.75,1.0,0.35386189651449584,0.37118555506140916,0.9352976842669741,2.0813906573281266e-26,0.24800168931507124,1.2968729754008704e-13,1.0,1.1135566651838407,0.0
pure_sparse,0.711198971551373,0.01,0,EN,phits,8,12,5,1127917.3556281824,0.75,0.42857142857142855,945.6924539523623,1.0292922527982296,0.0012546952601271675,1933572.5679333974,0.058400881290836336,954.9498963978059,1.0,0.5403743206835255,0.0
pure_sparse,0.711198971551373,0.01,0,Lasso,phits,8,12,5,0.2011485149106248,0.75,1.0,0.39936472248674637,1.0375445439784554,0.9455104872235847,0.3031111103533308,0.058400881290836336,0.3780952972756763,1.0,0.5403743206835255,0.0
pure_sparse,0.711198971551373,0.01,0,Ridge,phits,8,12,5,1155852.4877241028,0.75,0.42857142857142855,957.3318104840552,3.655574693181245,0.0016902771995213354,1981461.3658121186,0.058400881290836336,966.7031915689385,1.0,0.5403743206835255,0.0
pure_sparse,0.711198971551373,0.01,0,OMP,phits,8,12,5,1891571.9452854944,0.5,0.5,1224.6802553246775,0.851579130836908,0.0006698700372319923,3242694.7216316466,0.058400881290836336,1236.6687321528586,1.0,0.5403743206835255,0.0
pure_sparse,0.7962887219566229,0.01,1,EN,phits,8,12,5,0.6963447480068273,0.0,0.0,1.0,0.7236424849957758,0.0,0.0,1.6712273952163854,0.0,1.0,2.8906983543915348,0.0
pure_sparse,0.7962887219566229,0.01,1,Lasso,phits,8,12,5,0.6963447480068273,0.0,0.0,1.0,0.7236424849957758,0.0,0.0,1.6712273952163854,0.0,1.0,2.8906983543915348,0.0
pure_sparse,0.7962887219566229,0.01,1,Ridge,phits,8,12,5,0.6963447480068276,0.0,0.0,1.0000000000000002,0.7236424849957758,0.0,5.017724139611744e-16,1.6712273952163854,592.6556249398315,1.0,2.8906983543915348,0.0
pure_sparse,0.7962887219566229,0.01,1,OMP,phits,8,12,5,0.6963447480068273,0.0,0.0,1.0,0.7236424849957758,0.0,0.0,1.6712273952163854,0.0,1.0,2.8906983543915348,0.0
pure_sparse,0.7921363484103814,0.01,2,EN,phits,8,12,5,280648.0116266015,0.3333333333333333,0.16666666666666666,595.356698101935,1.3446458386344862,0.00033384436568649825,481109.7915604846,1.5197191651464295,1330.3663752786986,1.0,2.756555064883005,0.0
