kappa_target,kappa_actual,src_type,sparsity,noise_level,run_id,method,track,m,n,mse,support_recall,support_precision,rel_err,smooth_err,corr
50,44.73524202300014,pure_sparse,0.6975097178206423,0.0,9,OMP,simulation,8,10,10.067258980886818,0.25,0.25,2.2650168835927516,1.4424768570230124,0.12409845725651965
50,33.540743468320734,pure_sparse,0.711198971551373,0.01,0,EN,simulation,8,10,0.0017347895439487556,1.0,0.75,0.0313341711262285,0.08712635832002424,0.9995839939150736
50,33.540743468320734,pure_sparse,0.711198971551373,0.01,0,Lasso,simulation,8,10,0.0018350650510469458,1.0,0.75,0.03222704941882644,0.08956060444699532,0.9995594212055798
50,33.540743468320734,pure_sparse,0.711198971551373,0.01,0,Ridge,simulation,8,10,0.34584896418064764,1.0,0.3,0.44242336299494667,0.8841130815889255,0.9378906895599627
50,33.540743468320734,pure_sparse,0.711198971551373,0.01,0,OMP,simulation,8,10,0.8415309995868686,0.6666666666666666,0.5,0.6901283564788874,1.84242192859222,0.7595182025452822
50,28.213351154446066,pure_sparse,0.7962887219566229,0.01,1,EN,simulation,8,10,3.47191687719001e-05,1.0,0.6,0.0046422461122634815,0.00900124058976337,0.999997955187517
50,28.213351154446066,pure_sparse,0.7962887219566229,0.01,1,Lasso,simulation,8,10,3.3370426992276986e-05,1.0,0.6,0.00455118389087846,0.008871136439020821,0.9999980807395323
50,28.213351154446066,pure_sparse,0.7962887219566229,0.01,1,Ridge,simulation,8,10,0.7266381502116238,1.0,0.3,0.6715874927580151,0.06309177160268842,0.743954908872613
50,28.213351154446066,pure_sparse,0.7962887219566229,0.01,1,OMP,simulation,8,10,2.41958886826393,0.6666666666666666,0.5,1.2255027512951175,0.309300423514399,0.484452058874914
50,37.10792957808763,pure_sparse,0.7921363484103814,0.01,2,EN,simulation,8,10,7.645345687364523e-05,1.0,0.6,0.008741528718384734,0.010597916398255358,0.9999667480930613
50,37.10792957808763,pure_sparse,0.7921363484103814,0.01,2,Lasso,simulation,8,10,7.566652192973423e-05,1.0,0.6,0.008696424103124885,0.010721802968254868,0.9999669102687618
50,37.10792957808763,pure_sparse,0.7921363484103814,0.01,2,Ridge,simulation,8,10,0.12395798463423506,1.0,0.3,0.35198655798685385,0.549022953811544,0.9360084348550991
50,37.10792957808763,pure_sparse,0.7921363484103814,0.01,2,OMP,simulation,8,10,2.4637284522406145e-05,1.0,0.75,0.00496232546098316,0.008736755513040095,0.9999909860124497
50,23.69630609357269,pure_sparse,0.7436444753302229,0.01,3,EN,simulation,8,10,0.0013541215871814066,1.0,0.42857142857142855,0.030129316304926948,0.014810777554053467,0.9995574341462217
50,23.69630609357269,pure_sparse,0.7436444753302229,0.01,3,Lasso,simulation,8,10,0.001250197783857684,1.0,0.42857142857142855,0.028950082676046995,0.014587998364612553,0.9995906089707238
50,23.69630609357269,pure_sparse,0.7436444753302229,0.01,3,Ridge,simulation,8,10,2.7857919254376475,1.0,0.3,1.3665791286753317,0.45292758282874723,0.42459805241203696
50,23.69630609357269,pure_sparse,0.7436444753302229,0.01,3,OMP,simulation,8,10,0.0003586878152115685,1.0,0.75,0.01550667761052422,0.011211195059444123,0.9998804161547254
50,19.00353996180164,pure_sparse,0.7748326123529816,0.01,4,EN,simulation,8,10,0.17951426801142983,0.6666666666666666,0.2857142857142857,0.5436978680608334,0.48753443799133456,0.8418928555940657
50,19.00353996180164,pure_sparse,0.7748326123529816,0.01,4,Lasso,simulation,8,10,0.17873891503231,0.6666666666666666,0.2857142857142857,0.5425224351907346,0.4879704993326246,0.8428549501040348
50,19.00353996180164,pure_sparse,0.7748326123529816,0.01,4,Ridge,simulation,8,10,0.3153214699898353,1.0,0.3,0.7205844982970885,1.0747282915305205,0.7691077803680005
50,19.00353996180164,pure_sparse,0.7748326123529816,0.01,4,OMP,simulation,8,10,0.00045725586905299477,1.0,0.75,0.02744023257817079,0.0604079868022695,0.9996237535361449
50,18.93724754421378,pure_sparse,0.7545379815165902,0.01,5,EN,simulation,8,10,0.0002834497347381495,1.0,0.5,0.017617227800216007,0.033720998273253366,0.999844965462722
50,18.93724754421378,pure_sparse,0.7545379815165902,0.01,5,Lasso,simulation,8,10,0.0038515826944841005,1.0,0.42857142857142855,0.06494102752546724,0.13664260329185907,0.9981222248571486
50,18.93724754421378,pure_sparse,0.7545379815165902,0.01,5,Ridge,simulation,8,10,0.10245140405312458,1.0,0.3,0.3349334322124166,0.4917561212346484,0.9424156804219744
50,18.93724754421378,pure_sparse,0.7545379815165902,0.01,5,OMP,simulation,8,10,0.07911846158902855,0.6666666666666666,0.5,0.29433266290292137,0.6262752557568776,0.9700398943550054
50,33.39726603569991,pure_sparse,0.671111576995515,0.01,6,EN,simulation,8,10,0.1907640820162692,1.0,0.4,0.3203105520693605,0.9053225093390015,0.9473248259744391
